"","X","CustID","JoinDate","DOB","Gender","Visits","Paintings","Jewelry","Mosaics","Sculpture","Coupon","Revenue","Joindate_cat","Age","Age_cat","Visits_freq","Visits_freq_cat"
"4850",4850,86753094850,2015-01-26,1974-05-16,"Male",94,19.1042547254555,233.206550586753,383.464537238617,36.2021955970061,"no",671.977538147832,"new",41,"elder",8.31858407079646,"high"
"4851",4851,86753094851,2014-07-20,1977-04-14,"Male",39,264.049073238936,276.091138598106,262.576300619373,267.154927558045,"no",1069.87144001446,"old",38,"middle-aged",2.2117202268431,"low"
"4852",4852,86753094852,2015-02-11,1976-05-31,"Female",64,61.2029830655132,227.264836145854,276.329898421762,0.164999678056516,"no",564.962717311186,"new",39,"middle-aged",5.94427244582043,"medium"
"4853",4853,86753094853,2014-12-24,1979-08-07,"Male",81,33.9284076167545,344.705957866399,224.060784698682,3.83762697074148,"no",606.532777152577,"new",36,"middle-aged",6.53225806451613,"medium"
"4854",4854,86753094854,2014-07-29,1987-05-03,"Male",49,143.316552444521,168.335297219369,305.913558458352,334.891458601068,"no",952.45686672331,"old",28,"younger",2.82692307692308,"low"
"4855",4855,86753094855,2014-09-11,1986-03-01,"Female",45,177.641145901093,268.925672577663,339.821897814495,215.2023988991,"no",1001.59111519235,"old",29,"younger",2.83613445378151,"low"
"4856",4856,86753094856,2014-08-19,1983-11-14,"Female",37,269.353739610628,226.546045360451,214.386241043293,176.94258781223,"yes",887.228613826602,"old",32,"middle-aged",2.22444889779559,"low"
"4857",4857,86753094857,2014-10-25,1992-11-02,"Female",58,12.6205083609476,13.6302394702196,453.093808449475,422.299506548819,"yes",901.644062829461,"old",23,"younger",4.02777777777778,"medium"
"4858",4858,86753094858,2015-02-27,1976-07-31,"Female",93,15.1931433639892,231.36453487049,365.24259718988,0.344972843952705,"no",612.145248268312,"new",39,"middle-aged",9.08794788273616,"high"
"4859",4859,86753094859,2014-09-07,1989-06-05,"Female",36,190.830557031513,184.382731446182,319.676690489395,309.864898064204,"no",1004.75487703129,"old",26,"younger",2.25,"low"
"4860",4860,86753094860,2015-02-13,1974-12-16,"Female",78,79.724975489788,217.378406687156,284.822218714585,1.44106250183457,"yes",583.366663393364,"new",41,"elder",7.28971962616822,"medium"
"4861",4861,86753094861,2014-11-16,1988-08-30,"Male",58,477.068193945456,292.921184255252,4.58094147225029,43.3062237010091,"no",817.876543373967,"new",27,"younger",4.24390243902439,"medium"
"4862",4862,86753094862,2014-08-21,1984-11-11,"Male",38,218.489896578441,171.775616873701,250.040689029166,396.99106841621,"no",1037.29727089752,"old",31,"middle-aged",2.29376257545272,"low"
"4863",4863,86753094863,2014-12-18,1977-02-28,"Female",61,81.0875251163528,237.602994494589,225.5255951143,44.1519834286167,"no",588.368098153859,"new",38,"middle-aged",4.84126984126984,"medium"
"4864",4864,86753094864,2015-02-02,1991-09-12,"Female",61,355.894157331905,362.965137638206,42.990535748719,11.0261130917307,"no",772.875943810561,"new",24,"younger",5.51204819277108,"medium"
"4865",4865,86753094865,2015-03-14,1968-02-17,"Female",88,2.29767199093604,297.538057331208,300.527660563336,10.9402647588469,"no",611.303654644327,"new",47,"elder",9.04109589041096,"high"
"4866",4866,86753094866,2015-02-15,1979-04-13,"Male",20,162.007092516433,5.09777685725834,304.157453746751,440.435488641031,"no",911.697811761473,"new",36,"middle-aged",1.88087774294671,"low"
"4867",4867,86753094867,2014-08-14,1982-08-12,"Male",60,395.203915255462,241.401387980384,188.500456478686,112.755951448256,"no",937.861711162788,"old",33,"middle-aged",3.57142857142857,"low"
"4868",4868,86753094868,2015-02-08,1975-09-28,"Female",91,7.26011373802237,324.366765714905,197.995907285527,59.5229861040888,"no",589.145772842543,"new",40,"middle-aged",8.37423312883435,"high"
"4869",4869,86753094869,2014-08-03,1984-06-25,"Female",48,273.750026774062,218.170985512341,415.739446567085,178.801579667575,"no",1086.46203852106,"old",31,"middle-aged",2.79611650485437,"low"
"4870",4870,86753094870,2014-08-22,1984-07-30,"Male",37,324.609590057871,162.702282353356,205.627151203565,198.406335025113,"yes",891.345358639905,"old",31,"middle-aged",2.23790322580645,"low"
"4871",4871,86753094871,2014-08-25,1983-11-11,"Female",52,333.133385074112,110.042902773588,245.087685847038,200.246869286186,"yes",888.510842980924,"old",32,"middle-aged",3.16430020283976,"low"
"4872",4872,86753094872,2014-08-02,1988-12-17,"Female",45,168.007943448092,205.164428683103,327.208797151709,220.671683831845,"no",921.052853114749,"old",27,"younger",2.61627906976744,"low"
"4873",4873,86753094873,2015-05-27,1981-08-28,"Male",21,28.4127091268997,28.3163986155509,509.084526990394,262.140329365789,"no",827.953964098634,"new",34,"middle-aged",2.88990825688073,"low"
"4874",4874,86753094874,2014-09-09,1981-03-23,"Female",45,302.562681769968,158.630430665431,240.42119117868,302.834404401567,"no",1004.44870801565,"old",34,"middle-aged",2.82426778242678,"low"
"4875",4875,86753094875,2015-01-31,2000-05-23,"Male",65,394.806568616773,274.45766784172,0.266977853835113,86.0604008624127,"no",755.591615174741,"new",15,"younger",5.83832335329341,"medium"
"4876",4876,86753094876,2015-01-10,1978-02-05,"Female",76,35.389343039301,379.183589649237,207.029309320113,1.5033088751725,"no",623.105550883824,"new",37,"middle-aged",6.42253521126761,"medium"
"4877",4877,86753094877,2014-07-30,1990-02-26,"Female",41,192.315812377948,283.311138596468,203.34667502231,180.891674624729,"yes",859.865300621455,"old",25,"younger",2.36994219653179,"low"
"4878",4878,86753094878,2014-09-03,1986-04-17,"Female",32,153.494623085654,286.585994024401,249.708769697206,303.267277549388,"no",993.056664356649,"old",29,"younger",1.98347107438017,"low"
"4879",4879,86753094879,2014-06-30,1983-04-16,"Female",24,498.160922143341,92.6382770827762,259.575984009662,157.880199457792,"no",1008.25538269357,"old",32,"middle-aged",1.31147540983607,"low"
"4880",4880,86753094880,2014-09-24,1989-12-21,"Male",65,422.878177916437,319.299188459824,6.03536906876553,23.8227986194534,"no",772.03553406448,"old",26,"younger",4.21166306695464,"medium"
"4881",4881,86753094881,2014-12-23,1977-06-12,"Male",80,22.1695691309841,200.749638487816,349.948372317475,18.3271208624093,"no",591.194700798684,"new",38,"middle-aged",6.4343163538874,"medium"
"4882",4882,86753094882,2014-07-26,1984-10-30,"Male",4,219.605985648316,265.898824990178,209.443052364251,186.152850136778,"yes",881.100713139523,"old",31,"middle-aged",0.229445506692161,"low"
"4883",4883,86753094883,2014-07-13,1977-12-08,"Male",35,242.728890852305,206.287695332827,387.65067592673,218.388365227478,"no",1055.05562733934,"old",38,"middle-aged",1.9589552238806,"low"
"4884",4884,86753094884,2015-01-14,1974-10-26,"Female",84,13.5685198741949,369.389946389808,170.058445454029,51.8169997684369,"no",604.833911486469,"new",41,"elder",7.17948717948718,"medium"
"4885",4885,86753094885,2014-09-13,1983-08-31,"Female",40,353.233878016938,199.128536310487,224.431776867357,250.700438080733,"no",1027.49462927552,"old",32,"middle-aged",2.53164556962025,"low"
"4886",4886,86753094886,2015-01-21,1982-03-12,"Female",81,3.33213377739872,360.687411216593,215.49526344105,4.65039466425523,"no",584.165203099297,"new",33,"middle-aged",7.06395348837209,"medium"
"4887",4887,86753094887,2015-01-14,1975-02-03,"Male",85,36.2225606729653,358.756362916818,153.760794828032,48.8136886478126,"no",597.553407065628,"new",40,"middle-aged",7.26495726495727,"medium"
"4888",4888,86753094888,2015-05-01,1983-05-25,"Male",18,114.932389497542,88.5022507797443,198.249823829182,398.822582507087,"no",800.507046613555,"new",32,"middle-aged",2.21311475409836,"low"
"4889",4889,86753094889,2014-09-20,1990-08-14,"Female",61,366.977083099404,179.373292773561,247.368912304601,230.408379937433,"no",1024.127668115,"old",25,"younger",3.9186295503212,"low"
"4890",4890,86753094890,2014-07-28,1984-09-15,"Male",18,215.910676367673,236.61872396294,301.798097840411,143.246215459464,"no",897.573713630488,"old",31,"middle-aged",1.03646833013436,"low"
"4891",4891,86753094891,2014-10-14,1983-09-28,"Female",25,329.436435999645,289.650346734221,205.799302682722,137.386174645968,"no",962.272260062556,"old",32,"middle-aged",1.69300225733634,"low"
"4892",4892,86753094892,2014-09-04,1982-02-27,"Female",37,263.768023288201,306.879011321633,148.854024067995,364.00545476526,"no",1083.50651344309,"old",33,"middle-aged",2.29813664596273,"low"
"4893",4893,86753094893,2014-12-24,1979-05-22,"Male",43,25.0722084213655,326.980149398358,180.794992596821,8.13787315453849,"yes",540.985223571083,"new",36,"middle-aged",3.46774193548387,"low"
"4894",4894,86753094894,2015-03-29,1982-08-24,"Female",83,6.88102027431097,339.839922969503,245.564620613475,10.7261065500031,"no",603.011670407292,"new",33,"middle-aged",8.98916967509025,"high"
"4895",4895,86753094895,2014-08-11,1985-09-01,"Female",29,252.012915562172,179.663634670003,248.150548968318,215.932412377987,"no",895.75951157848,"old",30,"younger",1.71597633136095,"low"
"4896",4896,86753094896,2015-01-25,1975-03-28,"Male",72,17.0883296670746,341.287594058276,282.135335420002,1.34682028892274,"no",641.858079434275,"new",40,"middle-aged",6.35294117647059,"medium"
"4897",4897,86753094897,2014-10-03,1980-08-21,"Female",32,217.627278911992,265.598870906374,304.660233985675,154.415092921292,"yes",942.301476725333,"old",35,"middle-aged",2.11453744493392,"low"
"4898",4898,86753094898,2014-08-25,1987-06-15,"Male",35,319.900197149504,162.384097251244,246.136124963126,296.553013139375,"no",1024.97343250325,"old",28,"younger",2.12981744421907,"low"
"4899",4899,86753094899,2015-03-31,1978-07-14,"Male",21,51.6836892875429,0.619932745373823,451.789223922186,260.998481213609,"no",765.091327168712,"new",37,"middle-aged",2.29090909090909,"low"
"4900",4900,86753094900,2015-01-21,1974-03-08,"Female",88,17.491943407359,247.71031741806,265.983854790298,111.716817795292,"no",642.902933411009,"new",41,"elder",7.67441860465116,"medium"
"4901",4901,86753094901,2014-09-12,1988-02-06,"Male",45,231.662631716864,155.193471019095,398.535499770936,307.656302692626,"no",1093.04790519952,"old",27,"younger",2.84210526315789,"low"
"4902",4902,86753094902,2015-02-26,1971-03-09,"Female",88,43.5165268853196,263.24219877471,218.924775870363,22.1127562692113,"yes",547.796257799604,"new",44,"elder",8.57142857142857,"high"
"4903",4903,86753094903,2014-08-19,1987-08-05,"Female",57,144.326727166325,251.492811826691,166.050677486632,340.200950921388,"yes",902.071167401036,"old",28,"younger",3.42685370741483,"low"
"4904",4904,86753094904,2015-05-03,1980-02-15,"Male",19,48.8903442273096,63.8470709187489,243.706139200505,488.186983076459,"no",844.630537423022,"new",35,"middle-aged",2.35537190082645,"low"
"4905",4905,86753094905,2014-08-11,1983-09-29,"Female",43,283.858935342114,258.384564093092,314.825077082193,198.502107565703,"no",1055.5706840831,"old",32,"middle-aged",2.54437869822485,"low"
"4906",4906,86753094906,2015-07-16,1979-10-07,"Female",20,20.3186878490606,16.5796335988588,515.420723023118,320.146333227297,"no",872.465377698334,"new",36,"middle-aged",3.57142857142857,"low"
"4907",4907,86753094907,2015-03-21,1979-01-22,"Female",21,348.08833094488,360.929379372621,127.018804138084,55.5616077814053,"yes",891.59812223699,"new",36,"middle-aged",2.21052631578947,"low"
"4908",4908,86753094908,2015-03-28,1979-05-08,"Male",22,27.409561289108,3.19209007583342,396.242471040024,334.880489533579,"no",761.724611938544,"new",36,"middle-aged",2.37410071942446,"low"
"4909",4909,86753094909,2014-10-04,1983-12-30,"Female",38,206.156502597694,333.331705584009,170.698550650033,300.257334998195,"no",1010.44409382993,"old",32,"middle-aged",2.51655629139073,"low"
"4910",4910,86753094910,2015-04-30,1981-03-15,"Male",18,297.70202096101,585.433470825046,3.85542615070888,9.77521609437816,"yes",896.766134031143,"new",34,"middle-aged",2.20408163265306,"low"
"4911",4911,86753094911,2015-02-07,2001-04-12,"Female",60,535.629787241083,284.401296229473,6.78374409609461,20.2513450203712,"no",847.066172587022,"new",14,"younger",5.5045871559633,"medium"
"4912",4912,86753094912,2014-08-17,1986-09-19,"Female",45,229.839539751399,184.209798691797,398.438223663301,188.083544727072,"no",1000.57110683357,"old",29,"younger",2.69461077844311,"low"
"4913",4913,86753094913,2014-11-25,1970-09-04,"Female",87,51.2183188242774,250.666025078559,315.993483330425,12.1411124628904,"no",630.018939696152,"new",45,"elder",6.50872817955112,"medium"
"4914",4914,86753094914,2015-04-01,1973-09-16,"Female",53,26.8430027812776,221.759671787621,293.466097025873,21.8362846333977,"no",563.905056228169,"new",42,"elder",5.8029197080292,"medium"
"4915",4915,86753094915,2015-02-14,1975-10-25,"Female",86,39.1370350199675,338.91349078345,185.221362950678,58.0641089978815,"no",621.335997751977,"new",40,"middle-aged",8.0625,"high"
"4916",4916,86753094916,2014-10-01,1995-11-28,"Male",58,88.0703564179728,20.8600749809856,402.571953119475,345.030961777797,"yes",856.53334629623,"old",20,"younger",3.81578947368421,"low"
"4917",4917,86753094917,2015-02-21,1972-06-18,"Female",99,9.48430973785996,262.792366640409,213.619905727944,96.5221540181986,"no",582.418736124412,"new",43,"elder",9.4888178913738,"high"
"4918",4918,86753094918,2014-08-11,1983-04-21,"Female",54,284.671383311369,195.291238041755,221.752402279591,256.013497283634,"no",957.728520916349,"old",32,"middle-aged",3.19526627218935,"low"
"4919",4919,86753094919,2014-08-16,1986-10-20,"Female",26,325.496782396291,332.398228685659,192.023425206668,236.94840581434,"no",1086.86684210296,"old",29,"younger",1.55378486055777,"low"
"4920",4920,86753094920,2014-09-15,1981-08-26,"Female",48,281.466493246628,260.926645044876,259.563348823633,197.215172512967,"no",999.171659628104,"old",34,"middle-aged",3.05084745762712,"low"
"4921",4921,86753094921,2014-09-02,1986-01-26,"Female",25,173.715049665149,291.936969469417,229.41565021649,184.047822629615,"yes",879.115491980671,"old",29,"younger",1.54639175257732,"low"
"4922",4922,86753094922,2014-04-28,1990-04-23,"Male",61,156.145331117743,60.8296732506301,349.019008449745,437.130559373563,"yes",1003.12457219168,"old",25,"younger",2.99019607843137,"low"
"4923",4923,86753094923,2015-01-27,1991-02-24,"Male",58,282.355954650787,387.465314992001,4.29331581468661,68.9240545094639,"no",743.038639966938,"new",24,"younger",5.14792899408284,"medium"
"4924",4924,86753094924,2015-04-07,1981-04-05,"Male",21,30.5742646517972,40.1195803812074,414.061526432683,320.587147745897,"no",805.342519211585,"new",34,"middle-aged",2.35074626865672,"low"
"4925",4925,86753094925,2014-08-19,1993-05-19,"Female",30,297.039731089936,253.478846990871,238.167354815496,155.391899656232,"yes",944.077832552535,"old",22,"younger",1.80360721442886,"low"
"4926",4926,86753094926,2014-09-06,1984-12-02,"Female",68,209.474863192796,425.05216037563,157.789593901073,196.097721026268,"no",988.414338495767,"old",31,"middle-aged",4.24116424116424,"medium"
"4927",4927,86753094927,2014-09-09,1988-10-30,"Female",50,434.032897020553,261.706547346465,189.659298933589,102.061857801167,"no",987.460601101774,"old",27,"younger",3.13807531380753,"low"
"4928",4928,86753094928,2015-02-09,1976-05-13,"Male",71,19.5907164395187,279.018359473361,292.463969517268,25.1579738944334,"no",616.231019324581,"new",39,"middle-aged",6.55384615384615,"medium"
"4929",4929,86753094929,2014-10-09,1982-09-03,"Female",31,223.31658594507,212.836204458105,181.734101952692,395.850451090027,"no",1013.73734344589,"old",33,"middle-aged",2.07589285714286,"low"
"4930",4930,86753094930,2015-02-06,1973-04-06,"Female",91,15.4873024580819,318.97057643185,204.921837380082,34.5178566026683,"no",573.897572872682,"new",42,"elder",8.32317073170732,"high"
"4931",4931,86753094931,2015-02-02,1977-03-12,"Female",77,38.0168907596531,371.201220822558,178.032118383544,32.8500514481849,"no",620.10028141394,"new",38,"middle-aged",6.95783132530121,"medium"
"4932",4932,86753094932,2014-08-27,1982-06-03,"Female",27,220.167675964779,195.680419895953,325.337268979125,259.282963179467,"no",1000.46832801932,"old",33,"middle-aged",1.64969450101833,"low"
"4933",4933,86753094933,2015-02-21,1980-07-25,"Male",21,69.5994098702703,26.9858123018601,541.622131304829,128.430023165135,"no",766.637376642095,"new",35,"middle-aged",2.01277955271566,"low"
"4934",4934,86753094934,2015-02-26,1973-02-01,"Female",101,1.26571652158634,243.476022946976,320.535697654995,21.6637557113323,"no",586.94119283489,"new",42,"elder",9.83766233766234,"high"
"4935",4935,86753094935,2014-09-12,1984-12-26,"Female",45,191.954239007791,228.37262266979,261.84043910508,322.171545044127,"no",1004.33884582679,"old",31,"middle-aged",2.84210526315789,"low"
"4936",4936,86753094936,2014-08-30,1986-06-05,"Female",57,435.208640610398,222.040688123077,239.968607230339,181.222993631331,"no",1078.44092959515,"old",29,"younger",3.50409836065574,"low"
"4937",4937,86753094937,2015-02-10,1974-01-27,"Female",65,6.83959182632114,255.147635101486,249.004084727827,25.481846174225,"no",536.473157829859,"new",41,"elder",6.01851851851852,"medium"
